Exchange,Token,Categories,Trading Pair,Market,Last Traded At,Bid/Ask Spread Percentage,Volume,Current Price (USD),Market Cap (USD),Total Volume (USD),"High (24h, USD)","Low (24h, USD)","Price Change (24h, USD)",Price Change Percentage (24h),Price Change Percentage (7d),Price Change Percentage (14d),Price Change Percentage (30d),Price Change Percentage (60d),Price Change Percentage (200d),Price Change Percentage (1y),Trading Volume (24h),Market Cap Change (24h),Market Cap Change Percentage (24h)
gemini,AXS,"Gaming (GameFi), Metaverse, Gaming Governance Token, Gaming Utility Token",USD,Gemini,2024-09-20T22:41:18+00:00,0.135641%,1919.817595,4.94,740352771,35038963,5.05,4.86,0.02478461,0.50434,2.07296,18.31784,0.38237,-19.01599,-53.90108,8.42335,35038963,4174554,0.56706
gemini,WIF,"Meme, GMCI Meme Index",USD,Gemini,2024-09-20T23:18:03+00:00,0.15207%,283648.528229,1.77,1772161008,554771811,1.9,1.73,0.01300803,0.73836,7.29595,21.20088,12.31012,-34.70375,15.11982,0.0,554771811,7311697,0.4143
gemini,FET,"Artificial Intelligence (AI), AI Agents",USD,Gemini,2024-09-20T23:15:57+00:00,0.350098%,289507.002779,1.63,4108857385,470335166,1.64,1.47,0.135312,9.05141,18.47719,54.1938,69.2992,17.65155,-7.01682,615.06402,470335166,340321496,9.0306
gemini,MANA,Metaverse,USD,Gemini,2024-09-20T22:51:10+00:00,0.108079%,29091.158902,0.296251,552314820,36722020,0.300488,0.289007,0.00531934,1.82838,5.90805,20.43603,4.13352,-14.03484,-55.84058,-1.09742,36722020,8360592,1.537
gemini,SAMO,Meme,USD,Gemini,2024-09-20T22:41:18+00:00,0.109132%,1003069.612993,0.00679849,28540672,1276201,0.00696912,0.00656072,-0.00016280796260877,-2.33876,4.5206,9.11244,-0.40306,-32.70831,-66.309,133.66549,1276201,-602925.3243867,-2.06881
gemini,GRT,Artificial Intelligence (AI),USD,Gemini,2024-09-20T23:13:02+00:00,0.685786%,265068.955216,0.160735,1532769120,61998821,0.163287,0.151028,0.00733232,4.77978,7.45932,24.37658,6.5614,-22.23451,-48.56462,75.46527,61998821,67519608,4.60806
gemini,APE,"Gaming (GameFi), Gaming Governance Token, Gaming Utility Token",USD,Gemini,2024-09-20T23:15:57+00:00,0.249066%,7158.382374,0.803383,541376833,101296205,0.815077,0.778554,0.00569674,0.71416,7.27177,26.33407,26.71539,-1.16896,-66.55346,-28.55496,101296205,3027664,0.5624
gemini,RNDR,"Artificial Intelligence (AI), Metaverse",USD,Gemini,2024-09-20T22:51:11+00:00,0.963901%,10740.02966,5.28,2072357188,349132152,5.45,5.05,0.148929,2.90119,0.8575,13.60846,9.47115,-20.41658,-29.39558,226.38987,349132152,57831434,2.87072
gemini,SKL,Gaming (GameFi),USD,Gemini,2024-09-20T22:55:01+00:00,0.517241%,113955.347768,0.03476435,180147123,25715335,0.03626564,0.03431458,-0.0002612615326896,-0.74592,3.57175,18.75138,-2.26061,-29.84064,-69.98506,51.57655,25715335,-1104331.161805,-0.60928
gemini,GALA,Gaming (GameFi),USD,Gemini,2024-09-20T23:18:03+00:00,0.9%,2312293.664485,0.01999549,779249653,107532948,0.02059543,0.01917216,0.00032087,1.63086,8.17488,15.09372,8.29236,-19.17437,-56.69184,44.21525,107532948,10867489,1.41433
gemini,SAND,"Gaming (GameFi), Metaverse, Gaming Utility Token",USD,Gemini,2024-09-20T23:04:18+00:00,1.213325%,49030.092823,0.271232,633784818,46123903,0.275748,0.264762,0.00384853,1.43933,3.28847,16.2836,-1.40024,-17.98446,-60.72664,-9.7243,46123903,7904813,1.26299
gemini,IMX,Gaming (GameFi),USD,Gemini,2024-09-20T22:30:57+00:00,1.032067%,18676.947585,1.57,2520211152,86965974,1.62,1.49,0.053371,3.51895,18.66727,36.88231,29.68247,1.52166,-50.17902,184.32173,86965974,86042507,3.53478
gemini,GMT,"Gaming (GameFi), Gaming Governance Token",USD,Gemini,2024-09-20T22:28:20+00:00,0.499633%,11638.936835,0.135791,334202392,34780422,0.138919,0.129732,0.00411139,3.12228,-1.24028,23.39829,14.21897,-11.28884,-57.10297,-12.07185,34780422,10218195,3.15392
gemini,SHIB,"Meme, GMCI Meme Index",USD,Gemini,2024-09-20T23:18:03+00:00,0.10453%,4633596850.880714,1.436e-05,8456034710,315875759,1.45e-05,1.392e-05,2.22656e-07,1.57505,2.7843,12.63145,1.61491,-18.59733,-58.5339,92.94101,315875759,127859422,1.53526
gemini,DOGE,"Meme, GMCI Meme Index",BTC,Gemini,2024-09-20T21:29:32+00:00,0.41816%,593685.57301401,0.105433,15389037019,656920358,0.107088,0.10373,0.00020251,0.19245,-1.4987,14.88504,-0.73298,-23.95622,-41.36493,68.40516,656920358,21096121,0.13727
gemini,ALI,"Artificial Intelligence (AI), Metaverse, AI Agents",USD,Gemini,2024-09-20T22:03:22+00:00,0.76%,573997.423209,0.00997013,61601804,1501825,0.01033481,0.00964791,-5.984780805632e-05,-0.59669,4.24825,21.71946,0.91439,-11.722,-74.52026,-37.74716,1501825,-376023.5962728,-0.60671
gemini,ELON,Meme,USD,Gemini,2024-09-20T23:18:03+00:00,1.481481%,110409542910.38982,1.31696e-07,72363168,8767227,1.38652e-07,1.26868e-07,-7.67083168e-10,-0.57909,2.82549,10.88276,-2.22727,-26.49675,-61.02992,-1.20094,8767227,-455316.6715604,-0.62528
gemini,CUBE,Metaverse,USD,Gemini,2024-09-20T23:13:02+00:00,0.213675%,8365.559175,0.482242,7157869,6853.36,0.497318,0.46283,-0.003087411050547,-0.63615,6.84017,17.90041,-9.47345,-29.00209,-47.25598,-31.075,6853.36,-45826.14955233,-0.63615
gemini,ERN,Metaverse,USD,Gemini,2024-09-20T22:19:15+00:00,17.432039%,0.169127,2.13,47053542,3549259,2.19,2.1,-0.0220928105544,-1.0276,3.22781,11.33674,-9.12923,-9.76007,-41.98451,38.54195,3549259,-443663.0295956,-0.93408
kraken,DOGE,"Meme, GMCI Meme Index",USD,Kraken,2024-09-20T20:49:26+00:00,0.010095%,47123448.47552971,0.105273,15375857559,685447705,0.107088,0.10373,-0.000852596826796,-0.80338,-1.02057,15.78282,-2.13514,-25.59443,-40.65839,69.25557,685447705,-114270293.3518,-0.7377
kraken,DOGE,"Meme, GMCI Meme Index",EUR,Kraken,2024-09-20T20:49:26+00:00,0.010106%,3431591.97708421,0.105256,15375857559,684818388,0.107088,0.10373,-0.000869583258557,-0.81939,-1.03654,15.76414,-2.15093,-25.60643,-40.66796,69.22826,684818388,-114270293.3518,-0.7377
kraken,PEPE,"Meme, GMCI Meme Index",USD,Kraken,2024-09-20T20:49:35+00:00,0.0123%,196974117121.58954,8.12e-06,3417479361,1464042695,8.48e-06,7.74e-06,4.0225e-08,0.49808,3.50969,20.7726,1.68696,-34.12987,8.93395,1202.23213,1464042695,15283382,0.44922
kraken,NEAR,Artificial Intelligence (AI),USD,Kraken,2024-09-20T20:49:34+00:00,0.022931%,606639.67285757,4.36,4819923461,420755145,4.5,4.27,-0.05217812495315,-1.18165,2.88605,22.77077,2.40409,-28.92486,1.47358,291.05953,420755145,-90667876.44902,-1.84637
kraken,DOGE,"Meme, GMCI Meme Index",USDT,Kraken,2024-09-20T20:49:29+00:00,0.019505%,2346985.35769678,0.105414,15342275206,684131010,0.107088,0.10373,-0.000424654517505,-0.40123,-1.59663,15.9371,-2.00474,-25.49529,-40.13806,68.6367,684131010,-150429548.8964,-0.97097
kraken,BONK,"Meme, GMCI Meme Index",USD,Kraken,2024-09-20T20:49:35+00:00,0.011122%,4157795235.05807,1.805e-05,1246852134,171418922,1.86e-05,1.734e-05,3.4794e-07,1.96556,3.24831,15.10462,-3.60664,-41.30646,-54.31696,8773.94024,171418922,9620337,0.77757
kraken,WIF,"Meme, GMCI Meme Index",USD,Kraken,2024-09-20T20:47:10+00:00,0.01564%,1194237.86802,1.78,1771739561,568945996,1.9,1.73,0.03915799,2.24557,10.11294,21.75329,11.62225,-37.56111,20.4277,0.0,568945996,25055067,1.43444
kraken,ICP,Artificial Intelligence (AI),USD,Kraken,2024-09-20T20:49:32+00:00,0.035761%,110833.78828142,8.43,3950880389,133469793,8.67,7.94,0.347815,4.30159,-1.53311,21.55027,8.37915,-19.46132,-36.37589,183.31193,133469793,127313823,3.32971
kraken,SHIB,"Meme, GMCI Meme Index",USD,Kraken,2024-09-20T20:47:04+00:00,0.070225%,28383019183.42178,1.434e-05,8400317589,323783225,1.45e-05,1.392e-05,2.2684e-07,1.60707,3.08253,13.18062,1.29104,-19.5421,-56.88459,93.16843,323783225,63238550,0.75852
kraken,PEPE,"Meme, GMCI Meme Index",EUR,Kraken,2024-09-20T20:49:35+00:00,0.041175%,77052466884.35158,8.2e-06,3448027778,1466842599,8.48e-06,7.74e-06,1.32231e-07,1.63983,4.02172,21.95709,3.08881,-32.71353,9.52759,1210.21817,1466842599,66286911,1.96014
kraken,NEAR,Artificial Intelligence (AI),EUR,Kraken,2024-09-20T20:49:34+00:00,0.025595%,149576.60885111,4.4,4865732180,422663533,4.5,4.27,-0.02615731650756,-0.59137,3.67509,23.71232,3.18944,-28.37978,2.25179,294.0586,422663533,-32501195.26617,-0.66353
kraken,GRT,Artificial Intelligence (AI),USD,Kraken,2024-09-20T20:42:48+00:00,0.031464%,1584217.98987674,0.159965,1527110169,62598367,0.163287,0.151028,0.00573659,3.71955,7.57697,22.79684,7.14624,-23.81589,-49.00285,76.38521,62598367,56553557,3.84572
kraken,MANA,Metaverse,USD,Kraken,2024-09-20T20:49:28+00:00,0.037298%,188091.82479068,0.29585,551661997,38442915,0.300488,0.288924,0.00390532,1.33769,5.61027,22.72204,3.77583,-15.37511,-55.41642,-0.18751,38442915,6732477,1.23548
kraken,MKR,RWA Protocol,USD,Kraken,2024-09-20T20:49:29+00:00,0.032923%,141.13702899,1525.55,1346652422,112848386,1584.24,1503.93,-2.55304762817,-0.16707,-6.48077,1.54761,-25.14424,-44.5529,-27.3337,13.86667,112848386,-4453970.41996,-0.32965
kraken,ICP,Artificial Intelligence (AI),EUR,Kraken,2024-09-20T20:49:32+00:00,0.039904%,10678.4840866,8.45,3985648716,133628962,8.67,7.94,0.344907,4.25353,-1.29874,21.83958,8.63711,-19.26962,-36.22446,183.98626,133628962,162790243,4.25834
kraken,WIF,"Meme, GMCI Meme Index",USD,Kraken,2024-09-20T21:15:41+00:00,0.05031%,1081379.93242,1.79,1789565503,570515472,1.9,1.73,0.0369147,2.10608,10.52922,22.21358,13.85138,-36.595,20.88297,0.0,570515472,42918413,2.45719
kraken,MANA,Metaverse,USD,Kraken,2024-09-20T21:08:37+00:00,0.050623%,182654.47700799,0.296064,552043634,38233982,0.300488,0.288924,0.00434136,1.48818,5.68694,22.81113,3.85117,-15.31368,-55.38405,-0.11505,38233982,7114115,1.30551
kraken,PEPE,"Meme, GMCI Meme Index",EUR,Kraken,2024-09-20T21:15:41+00:00,0.081644%,76999397235.05704,8.2e-06,3447757628,1459709571,8.48e-06,7.74e-06,1.62876e-07,2.02641,4.08045,27.35603,3.14701,-32.67554,9.58943,1210.95793,1459709571,63214354,1.86774
kraken,SAND,"Gaming (GameFi), Metaverse, Gaming Utility Token",USD,Kraken,2024-09-20T21:14:12+00:00,0.036832%,212359.58531666,0.27189,634134262,37778081,0.275748,0.264762,0.00450181,1.68362,4.25683,18.55078,-0.90328,-19.49845,-60.21572,-9.05632,37778081,8824694,1.41125
kraken,MKR,RWA Protocol,USD,Kraken,2024-09-20T21:08:38+00:00,0.05249%,139.52661054,1526.01,1347008072,113259950,1584.24,1503.93,-0.99411500042,-0.0651,-6.45293,1.57784,-25.12196,-44.5364,-27.31206,13.90056,113259950,-1483542.44771,-0.11001
kraken,APE,"Gaming (GameFi), Gaming Governance Token, Gaming Utility Token",EUR,Kraken,2024-09-20T21:05:05+00:00,0.041759%,39265.21028869,0.8033,541921824,102515820,0.815077,0.778554,0.01363019,1.72606,7.72748,27.50861,26.09663,-4.03668,-65.95361,-28.25452,102515820,8694404,1.63052
kraken,MANA,Metaverse,EUR,Kraken,2024-09-20T20:51:41+00:00,0.052741%,62872.79535238,0.296218,552869916,37037537,0.300488,0.288924,0.00514243,1.7667,5.74182,22.87491,3.9051,-15.2697,-55.36089,-0.06318,37037537,8498400,1.56114
kraken,BONK,"Meme, GMCI Meme Index",USD,Kraken,2024-09-20T21:15:41+00:00,0.065786%,4089182056.64827,1.82e-05,1265035066,172805151,1.86e-05,1.734e-05,5.30659e-07,3.00342,4.10321,18.66446,-2.36208,-40.82047,-53.9387,8847.4169,172805151,33782556,2.74376
kraken,SHIB,"Meme, GMCI Meme Index",EUR,Kraken,2024-09-20T21:14:13+00:00,0.155039%,3780812139.97515,1.44e-05,8488412005,328101963,1.45e-05,1.392e-05,2.95487e-07,2.09525,3.01604,15.20308,2.11915,-19.22687,-56.71566,93.92525,328101963,162021271,1.94588
kraken,APE,"Gaming (GameFi), Gaming Governance Token, Gaming Utility Token",USD,Kraken,2024-09-20T20:59:26+00:00,0.062336%,85884.9123865,0.80167,541500960,102468134,0.815077,0.778554,0.01315138,1.66786,7.5089,27.24989,25.84078,-4.23139,-66.02269,-28.40009,102468134,8754419,1.64326
kraken,IMX,Gaming (GameFi),USD,Kraken,2024-09-20T21:14:13+00:00,0.063412%,212206.79983149,1.58,2535809162,97634644,1.62,1.49,0.060426,3.97821,20.15941,38.90309,31.22689,0.73262,-49.70937,189.66218,97634644,87533394,3.57531
kraken,GRT,Artificial Intelligence (AI),EUR,Kraken,2024-09-20T21:14:11+00:00,0.062827%,277707.82809509,0.15995,1527591064,62613168,0.163287,0.151028,0.00604713,3.92919,7.56706,24.2355,7.13637,-23.82291,-49.00755,76.36896,62613168,55931389,3.80057
kraken,SAND,"Gaming (GameFi), Metaverse, Gaming Utility Token",EUR,Kraken,2024-09-20T20:59:24+00:00,0.082203%,60533.80796585,0.271541,633464104,48004956,0.275748,0.264762,0.00443864,1.66178,4.12286,18.39844,-1.03062,-19.60189,-60.26684,-9.17318,48004956,8465604,1.3545
kraken,IMX,Gaming (GameFi),EUR,Kraken,2024-09-20T21:14:13+00:00,0.070771%,57075.02840636,1.58,2537749057,98374906,1.62,1.49,0.059759,3.92877,20.26945,39.0303,31.34706,0.82487,-49.66331,189.92745,98374906,100105229,4.10664
kraken,PAXG,Real World Assets (RWA),EUR,Kraken,2024-09-20T21:14:08+00:00,0.186168%,63.22327255,2626.55,502435626,16704035,2633.36,2583.13,40.96,1.58405,1.90036,5.15393,4.97988,9.73936,26.89748,36.63644,16704035,9108320,1.8463
kraken,ONDO,"Real World Assets (RWA), RWA Protocol",USD,Kraken,2024-09-20T21:15:41+00:00,0.140708%,778434.03658,0.689281,994798676,484194129,0.713447,0.640326,0.03296948,5.02345,5.97354,24.36953,-1.01238,-34.2402,34.98518,0.0,484194129,48778246,5.15615
kraken,BLZ,Gaming (GameFi),USD,Kraken,2024-09-20T21:15:41+00:00,0.016842%,96074.05130356,0.147044,64265481,16058679,0.152351,0.138535,0.00694518,4.95735,15.08897,35.12164,3.69087,-19.54458,-58.20724,-26.70861,16058679,3321122,5.44943
kraken,SHIB,"Meme, GMCI Meme Index",USDT,Kraken,2024-09-20T21:11:54+00:00,0.138696%,3351259826.09658,1.441e-05,8496013520,329718650,1.45e-05,1.392e-05,2.97966e-07,2.11212,3.06805,15.26124,2.17071,-19.18609,-56.69381,94.02317,329718650,173136243,2.08025
kraken,TAO,Artificial Intelligence (AI),USD,Kraken,2024-09-20T21:15:42+00:00,0.200526%,8287.0863,412.22,3041430302,231732509,428.24,363.26,46.61,12.74967,31.64123,83.16707,38.90074,23.93696,-37.06682,691.62871,231732509,329453306,12.14809
kraken,WIF,"Meme, GMCI Meme Index",EUR,Kraken,2024-09-20T21:15:42+00:00,0.09361%,245720.61843,1.79,1785420157,570196169,1.9,1.73,0.0458958,2.63537,9.70975,24.56385,13.7079,-36.6749,20.73063,0.0,570196169,45409462,2.60972
kraken,MKR,RWA Protocol,EUR,Kraken,2024-09-20T21:01:45+00:00,0.117156%,19.98052542,1516.6,1343522436,112795695,1584.24,1503.93,-5.18406492348,-0.34066,-7.29255,0.95145,-25.5837,-44.87842,-27.7603,13.19818,112795695,-2686005.14294,-0.19952
kraken,SUPER,Gaming (GameFi),USD,Kraken,2024-09-20T21:10:59+00:00,0.077331%,443428.43845985,0.907269,409138626,36874709,0.91847,0.86921,0.02956338,3.36826,12.38368,54.45503,57.44689,32.93267,-34.34681,1017.85352,36874709,12607979,3.17957
kraken,BONK,"Meme, GMCI Meme Index",EUR,Kraken,2024-09-20T21:15:42+00:00,0.122287%,2406951879.53486,1.824e-05,1267343605,172634507,1.86e-05,1.734e-05,6.61637e-07,3.76354,4.34721,18.94259,-2.13323,-40.68177,-53.83074,8868.38815,172634507,45118363,3.69149
kraken,RENDER,"Artificial Intelligence (AI), Metaverse",USD,Kraken,2024-09-20T21:15:42+00:00,0.113593%,213750.75818,5.27,2070979619,351086067,5.45,5.05,0.14811,2.89382,0.35127,15.61611,12.98203,-22.18046,-28.73319,226.75923,351086067,57175319,2.83917
kraken,PENDLE,Real World Assets (RWA),USD,Kraken,2024-09-20T21:15:42+00:00,0.137855%,69735.40025,3.63,577946800,170766817,3.76,3.35,0.160526,4.63284,5.24379,41.81066,27.18668,-12.52805,17.03512,446.88369,170766817,28805112,5.24548
kraken,AXS,"Gaming (GameFi), Metaverse, Gaming Governance Token, Gaming Utility Token",USD,Kraken,2024-09-20T21:05:03+00:00,0.081417%,10095.67634686,4.92,739085837,35564748,5.05,4.86,0.01679183,0.34226,1.84951,19.23043,0.50132,-20.40248,-53.35534,8.97006,35564748,4103351,0.55829
kraken,PAXG,Real World Assets (RWA),XBT,Kraken,2024-09-20T21:14:08+00:00,0.249682%,61.82554933,2625.23,502247375,16723484,2633.36,2583.13,41.92,1.62254,1.8263,5.10107,4.92711,9.68419,26.83369,36.56775,16723484,8585390,1.73912
kraken,SUPER,Gaming (GameFi),USD,Kraken,2024-09-20T21:37:12+00:00,0.088048%,441978.86670801,0.907368,409855434,36918278,0.91847,0.86921,0.0321279,3.67075,12.39603,54.472,56.83393,32.94727,-34.33959,1017.97635,36918278,14497308,3.66688
kraken,AKT,Artificial Intelligence (AI),USD,Kraken,2024-09-20T21:34:46+00:00,0.131401%,124059.03704008,2.66,658567790,10420407,2.76,2.6,-0.00917300202673,-0.34338,5.12182,22.52353,9.14784,-27.70483,-39.09903,212.40287,10420407,-3116537.867258,-0.471
kraken,DOGE,"Meme, GMCI Meme Index",BTC,Kraken,2024-09-20T21:34:40+00:00,0.595238%,698021.85051142,0.105502,15406227162,685290948,0.107088,0.10373,-8.5314696722e-05,-0.0808,-1.51396,16.55785,-1.09997,-25.48499,-40.08777,68.77837,685290948,-17710804.6065,-0.11483
kraken,BIGTIME,Gaming (GameFi),EUR,Kraken,2024-09-20T21:15:42+00:00,0.16116%,214721.77064,0.138987,151604845,121670879,0.15511,0.131409,-0.011994736754508,-7.94448,29.64509,95.97763,65.89212,32.91293,-70.51715,0.0,121670879,-10667207.61696,-6.57366
kraken,BIGTIME,Gaming (GameFi),USD,Kraken,2024-09-20T21:39:50+00:00,0.216606%,450467.98511,0.139359,152327813,122015791,0.15511,0.131409,-0.011622880861494,-7.69819,29.99195,96.50196,66.33596,33.26853,-70.43827,0.0,122015791,-11231972.866753,-6.8672
kraken,APE,"Gaming (GameFi), Gaming Governance Token, Gaming Utility Token",USDT,Kraken,2024-09-20T20:59:29+00:00,0.0998%,6859.36196026,0.802093,541124929,102546331,0.815077,0.778554,0.01404418,1.78215,6.73494,26.75462,25.86669,-4.18088,-66.00477,-28.36232,102546331,9472018,1.78162
kraken,GALA,Gaming (GameFi),USD,Kraken,2024-09-20T21:39:44+00:00,0.5%,12635099.07792984,0.01999707,779450482,109682808,0.02059543,0.01917216,0.00039986,2.04041,8.68549,17.81169,8.77273,-22.04621,-56.56764,43.88593,109682808,15148466,1.982
kraken,AXS,"Gaming (GameFi), Metaverse, Gaming Governance Token, Gaming Utility Token",USD,Kraken,2024-09-20T21:26:19+00:00,0.142103%,10108.52543686,4.93,738024483,35553321,5.05,4.86,0.01798654,0.36649,1.90851,19.2995,0.55954,-20.35637,-53.32832,9.03318,35553321,2811757,0.38244
kraken,FLOKI,"Gaming (GameFi), Metaverse, Meme, GMCI Meme Index",USD,Kraken,2024-09-20T21:37:43+00:00,0.074239%,310288369.93344593,0.00013477,1305774037,282717352,0.0001372,0.00012834,2.83e-06,2.14587,4.67714,19.52201,5.12707,-32.65056,-10.47838,752.58975,282717352,27102144,2.11955
kraken,ONDO,"Real World Assets (RWA), RWA Protocol",EUR,Kraken,2024-09-20T21:39:49+00:00,0.082784%,111393.3359,0.687288,992534956,488116384,0.713447,0.640326,0.03707008,5.70118,5.66717,24.00998,-1.29855,-34.43031,34.59494,0.0,488116384,48319800,5.11746
kraken,GALA,Gaming (GameFi),EUR,Kraken,2024-09-20T20:57:09+00:00,0.558659%,1208580.21791166,0.0200187,780843817,109466620,0.02059543,0.01917216,0.00047678,2.43976,8.80307,17.93914,8.8904,-21.96188,-56.52065,44.04159,109466620,16042693,2.09763
kraken,PRCL,"Real World Assets (RWA), RWA Protocol",USD,Kraken,2024-09-20T21:39:52+00:00,0.310078%,537364.25298,0.255089,34680500,38402301,0.268819,0.191385,0.061906,32.04503,79.87411,108.71117,74.66788,7.89484,0.0,0.0,38402301,8465965,32.29493
kraken,BLZ,Gaming (GameFi),USD,Kraken,2024-09-20T21:31:27+00:00,0.088399%,96309.58828862,0.14824,64814600,17073147,0.152351,0.138535,0.00918947,6.60871,16.02555,36.22125,4.53469,-18.88985,-58.24118,-26.74359,17073147,3913402,6.42582
kraken,PAXG,Real World Assets (RWA),ETH,Kraken,2024-09-20T21:22:28+00:00,0.764831%,13.55861653,2626.1,502081507,16708624,2633.36,2583.13,42.69,1.65265,1.86004,5.1359,4.85339,9.72054,26.87572,36.51116,16708624,8938166,1.81249
kraken,YGG,"Gaming (GameFi), Metaverse",USD,Kraken,2024-09-20T21:10:57+00:00,0.433839%,68215.15642309,0.458684,176880435,79544576,0.472776,0.443092,0.00543975,1.20018,15.71131,37.40827,11.40504,-10.98303,-30.89787,98.06686,79544576,2045030,1.16969
kraken,PRCL,"Real World Assets (RWA), RWA Protocol",EUR,Kraken,2024-09-20T21:39:51+00:00,0.346021%,222368.4791,0.254623,34680500,38440319,0.268819,0.191385,0.061439,31.80369,79.54535,108.3297,74.34864,7.69764,0.0,0.0,38440319,8465965,32.29493
kraken,LCX,Real World Assets (RWA),USD,Kraken,2024-09-20T21:39:47+00:00,0.067064%,2464658.31054501,0.13579,104822080,3031201,0.138793,0.130148,0.00187894,1.40312,3.61759,21.88582,9.35083,-25.52679,-42.35122,241.39322,3031201,1322644,1.27792
kraken,GRT,Artificial Intelligence (AI),GBP,Kraken,2024-09-20T21:39:42+00:00,0.100017%,16888.02311822,0.160395,1529299957,62652115,0.163287,0.151028,0.0076394,5.00106,7.48159,24.58114,7.43444,-22.9157,-48.50327,74.84934,62652115,68066946,4.65819
kraken,ARKM,Artificial Intelligence (AI),USD,Kraken,2024-09-20T21:37:15+00:00,0.21081%,29942.91282,1.19,332940877,90840251,1.25,1.11,0.068672,6.11336,8.07567,32.40106,12.65248,-22.65864,-52.30387,198.36622,90840251,19265020,6.1417
kraken,ENJ,"Gaming (GameFi), Metaverse",USD,Kraken,2024-09-20T21:26:18+00:00,0.657895%,444382.98947724,0.151369,261223252,16138859,0.156288,0.147543,0.00301324,2.03109,2.07308,17.3064,2.65108,-24.70809,-73.98291,-34.06672,16138859,4749620,1.85189
kraken,YGG,"Gaming (GameFi), Metaverse",EUR,Kraken,2024-09-20T21:08:40+00:00,0.484262%,20486.22445423,0.459149,176880435,79607047,0.472776,0.443092,0.00485479,1.06864,14.64543,37.54764,11.51803,-10.89275,-30.82778,98.26775,79607047,2045030,1.16969
kraken,TAO,Artificial Intelligence (AI),EUR,Kraken,2024-09-20T21:39:50+00:00,0.243215%,831.45282,412.26,3040572775,233417089,428.24,363.26,49.0,13.48813,31.65597,83.18759,37.61428,25.5375,-36.87063,693.69007,233417089,353505843,13.15583
kraken,TRAC,"Artificial Intelligence (AI), Metaverse, Real World Assets (RWA)",EUR,Kraken,2024-09-20T22:06:04+00:00,0.086449%,8596.48859,0.517126,209998496,2196322,0.528457,0.513,-0.004627929802185001,-0.887,-5.92427,7.58633,-1.24738,-31.40361,-58.88914,111.38927,2196322,-1895866.592599,-0.89472
kraken,GMT,"Gaming (GameFi), Gaming Governance Token",USD,Kraken,2024-09-20T21:08:41+00:00,0.735294%,54743.75661817,0.135567,333440596,38466739,0.138919,0.129732,0.00458798,3.50282,-1.84538,23.76171,13.53631,-13.00387,-56.98563,-12.55473,38466739,11281534,3.50185
kraken,ONDO,"Real World Assets (RWA), RWA Protocol",EUR,Kraken,2024-09-20T22:06:03+00:00,0.224512%,109221.28894,0.691037,996177556,477868638,0.713447,0.640326,0.04109168,6.32233,6.24352,24.68639,-0.76019,-33.30599,39.6747,0.0,477868638,57674658,6.14539
kraken,LMWR,Artificial Intelligence (AI),EUR,Kraken,2024-09-20T21:45:57+00:00,0.237107%,147573.4827,0.187626,55618897,4386427,0.192677,0.184261,-0.003580598525232,-1.87264,-4.33073,-2.04341,-2.91865,-36.51385,-72.86252,106.73979,4386427,-899322.7626569,-1.59121
kraken,FLOKI,"Gaming (GameFi), Metaverse, Meme, GMCI Meme Index",EUR,Kraken,2024-09-20T21:49:38+00:00,0.165289%,16949663.66898546,0.00013506,1308983306,287621998,0.0001372,0.00012834,3.97e-06,3.03053,4.90131,19.77797,5.35221,-32.50633,-9.01879,751.75629,287621998,36829776,2.89507
